Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\phishing\email_778.txt,1,79,0.759494,117.879,91.8559,54.7331,0,240.151,0.962025,0,0,0,0.037975,4.55696,0.050633,0.139241,0.227848,0.126582,0.202532,0.101266,0.037975,0.050633,0.025316,0,0,0.012658,0.012658,0,0,0.012658,0.178571,0.061859,0.285714,0,0,0,0,0,0,0,0,0.278481,0.037975,0.063291,0.025316,0.037975,0,0,0.025316,0.063291,0,0,0,0,0,0,0,0,0.025316,0.058065,4,0,0,0,0,0,0,0,6.5,5.33073,38.75,0.333333,0.166667,0.083333,0.083333,0.083333,0,0.083333,0.166667,3.28329,6.44109,-1,0,0,0,0,0,0,0,0,0,0,0,0.012658,0.063291,0.101266,0,0,0,0.037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316,0.075949,0.037975,0.126582,0.050633,0.075949,0.063291,0.037975,0,0,0,0.012658,0,0,0,0.050633,0,0,0,0.012658,0.037975,0.037975,0,0.025316,0.037975,0,0,0.037975,0.063291,0.037975,0.063291,0.063291,0,0.012658,0.012658,0,0,0,0,0,0,0,0.037975,0,0,0,0.050633,0,0,0.037975,0,0,0,0,0.050633,0.012658,0,0,0.037975,0.025316,0.113924,0,0,0.037975,0,0.101266,0,0.025316,0.050633,0.037975,0.063291,0,0.012658,0,0,0,0,0.063291,0,0,0,0.037975,0,0,0,0,0,0.025316,0,0,0.696203,0.214286,0.071429,0.285714,0,0,0,0,0
C:\Dev\fp\phishing\email_779.txt,1,45,0.888889,39.4909,33.863,46.7136,0,253.076,0.955556,0.022222,0,0,0.022222,5.04444,0.022222,0.133333,0.177778,0.2,0.111111,0.155556,0.022222,0.022222,0.088889,0.044444,0,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0.288889,0.044444,0.044444,0,0.022222,0,0,0.044444,0.066667,0,0,0,0,0,0,0,0,0.066667,0.062284,4,0,0,0,0,0,0,0,6.28571,4.39852,41.2857,0.285714,0.142857,0.142857,0.142857,0.142857,0,0,0.142857,5.47219,9.15224,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444,0,0,0,0.088889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088889,0.022222,0.111111,0.088889,0.044444,0.066667,0.022222,0,0,0,0,0,0,0,0.022222,0,0,0,0.022222,0,0.022222,0,0,0,0,0,0,0,0,0,0.044444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0,0,0,0.088889,0,0,0.022222,0,0,0,0,0,0,0,0,0.044444,0,0,0,0,0,0,0,0,0,0.022222,0,0,0.822222,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_77.txt,1,102,0.715686,98.5718,86.5984,77.1413,0,244.31,0.970588,0.019608,0,0,0.009804,5.40196,0.009804,0.147059,0.147059,0.127451,0.068627,0.137255,0.176471,0.068627,0.029412,0.04902,0.029412,0.009804,0,0,0,0,0.15,0.05,0.2,0,0,0,0,0,0,0,0,0.137255,0.058824,0.029412,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0.019608,0.03438,2,0,0,0,0,0,0,0,9.27273,7.56897,60.8182,0.454545,0.090909,0.090909,0,0.090909,0.090909,0,0.181818,8.6496,12.7714,-1,0,0,0,0,0,0,0,0,0,0,0,0.009804,0.068627,0.098039,0.029412,0.041096,0,0.009804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039216,0.088235,0.019608,0.137255,0.117647,0.04902,0.029412,0,0,0.019608,0,0,0,0.04902,0,0.009804,0,0.009804,0.009804,0,0,0.029412,0,0,0.009804,0.009804,0,0,0,0,0,0,0,0.009804,0,0,0,0.009804,0,0,0,0.009804,0,0,0.009804,0,0.009804,0,0,0,0,0,0,0,0.019608,0,0,0,0,0.019608,0.009804,0,0.029412,0,0,0,0,0,0.04902,0.009804,0,0,0,0,0.058824,0,0,0.039216,0,0,0,0.009804,0,0.019608,0,0,0,0.009804,0,0,0.686275,0.166667,0.04714,0.2,0.333333,0,0,0,0.666667
C:\Dev\fp\phishing\email_780.txt,1,47,0.851064,56.7987,52.345,42.157,0,234.309,0.957447,0.021277,0,0,0.021277,5.44681,0.042553,0.042553,0.255319,0.191489,0.06383,0,0.212766,0.042553,0.021277,0.042553,0.042553,0.021277,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319149,0.06383,0.042553,0,0.042553,0,0,0.042553,0.042553,0.021277,0,0,0,0,0,0,0,0.06383,0.041139,0,0,0,0,0,0,0,0,5.75,3.59687,39.5,0.25,0,0.25,0.25,0,0.125,0,0.125,7.09947,11.0794,-1,0,0,0,0,0,0,0,0,0,0,0,0.021277,0.021277,0.106383,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148936,0.021277,0.06383,0.042553,0.085106,0.042553,0.06383,0,0,0,0.021277,0,0,0,0,0,0,0,0.021277,0,0.06383,0,0,0.042553,0,0,0.042553,0.042553,0.042553,0.042553,0.06383,0,0,0,0,0,0,0,0,0,0,0.042553,0,0,0.021277,0.042553,0.021277,0,0.042553,0,0,0,0,0,0,0,0,0.042553,0,0.042553,0,0,0.042553,0,0.021277,0,0.021277,0.06383,0.06383,0.042553,0,0,0.021277,0,0,0,0.042553,0,0,0.021277,0.042553,0,0,0,0,0,0.021277,0,0,0.702128,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_781.txt,1,44,0.886364,77.8208,47.7001,70.8134,0,250.75,0.863636,0.090909,0,0.022727,0.022727,5.34091,0.045455,0.090909,0.227273,0.136364,0.090909,0.090909,0.204545,0.022727,0,0,0.022727,0,0.022727,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0.318182,0.068182,0.045455,0,0.045455,0,0,0.045455,0.045455,0,0,0,0,0,0,0,0,0.068182,0.047458,0,0,0,0,0,0,0,0,6.14286,4.22336,42.1429,0.285714,0.142857,0,0.285714,0,0.142857,0,0.142857,6.79711,10.7859,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0.090909,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727,0.113636,0.022727,0.068182,0.068182,0.068182,0.090909,0.136364,0,0,0,0,0,0,0,0,0,0,0,0,0.022727,0.022727,0,0,0.022727,0,0.022727,0.022727,0.022727,0.022727,0.022727,0.022727,0,0,0,0,0,0,0,0,0,0,0.022727,0,0,0,0.022727,0.022727,0.022727,0.022727,0,0,0,0,0.022727,0.022727,0.022727,0,0.022727,0,0.022727,0,0,0.022727,0,0,0.022727,0,0.068182,0.045455,0.022727,0,0,0,0,0.022727,0,0.045455,0,0,0,0.022727,0,0.022727,0,0,0,0.022727,0,0,0.795455,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_782.txt,1,48,0.791667,58.1937,54.0011,36.0653,1,234.851,0.958333,0.020833,0,0,0.020833,5.3125,0.020833,0.041667,0.291667,0.145833,0.083333,0.0625,0.1875,0.104167,0,0,0.020833,0.020833,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.291667,0.0625,0.041667,0,0.020833,0,0,0.041667,0.0625,0,0,0,0,0,0,0,0,0.0625,0.056782,0,0,0,0,0,0,0,0,5.875,4.07546,39.625,0.25,0.25,0,0,0.25,0,0,0.25,6.52937,10.3992,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.145833,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0.145833,0.020833,0.041667,0.125,0.020833,0.041667,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0.020833,0,0,0.020833,0.020833,0.020833,0.125,0.020833,0,0,0,0,0,0,0,0,0,0.020833,0.020833,0,0,0,0.020833,0,0,0.020833,0,0,0,0.020833,0.041667,0,0,0,0.020833,0.083333,0,0,0,0.020833,0,0.041667,0,0.020833,0.083333,0.020833,0.020833,0,0,0.041667,0,0,0,0.041667,0.020833,0,0.020833,0.020833,0,0,0,0,0,0.041667,0,0,0.729167,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_783.txt,1,41,0.902439,51.2233,47.1699,38.3681,0,231.787,0.95122,0.02439,0,0,0.02439,5.53658,0.04878,0.04878,0.219512,0.121951,0.121951,0.02439,0.195122,0.073171,0.073171,0.02439,0,0.02439,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317073,0.073171,0.04878,0,0.02439,0,0,0.04878,0.04878,0,0,0,0,0,0,0,0,0.073171,0.046429,0,0,0,0,0,0,0,0,5.71429,3.80655,40,0.285714,0,0.285714,0,0.142857,0,0.142857,0.142857,7.50446,11.5751,-1,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.02439,0.097561,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.073171,0.02439,0.073171,0,0.097561,0.073171,0.04878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073171,0,0,0.02439,0,0,0.04878,0.073171,0.04878,0.02439,0.02439,0,0.02439,0,0,0,0.02439,0,0,0,0,0.02439,0,0,0.02439,0.02439,0,0.02439,0.02439,0,0,0,0.02439,0.02439,0,0,0,0.073171,0.02439,0.02439,0,0,0.02439,0,0.02439,0,0.02439,0.073171,0.02439,0.02439,0,0,0,0,0,0,0.04878,0,0.02439,0,0.02439,0,0,0,0,0,0,0,0,0.804878,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_784.txt,1,52,0.788462,30.5112,16,37.8078,0,139.774,0.961538,0.019231,0,0,0.019231,5.11538,0.038462,0.057692,0.173077,0.25,0.173077,0.134615,0,0.019231,0.076923,0.019231,0.038462,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0.307692,0.057692,0.057692,0,0.019231,0,0,0.038462,0.057692,0.019231,0,0,0,0,0,0,0,0.057692,0.06006,0,0,0,0,0,0,0,0,5.66667,4.42217,37,0.333333,0.222222,0,0.111111,0.111111,0,0,0.222222,5.49679,9.05493,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0.192308,0,0,0,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0.076923,0.076923,0.153846,0.173077,0.038462,0,0.038462,0,0,0,0.038462,0,0.019231,0,0,0.038462,0,0,0.019231,0.019231,0,0.019231,0,0.019231,0.019231,0.019231,0.019231,0.076923,0.019231,0,0,0,0,0,0,0,0,0,0.019231,0.019231,0,0,0,0.038462,0.019231,0.019231,0.038462,0,0,0,0,0.057692,0,0,0.019231,0.019231,0.076923,0.019231,0,0,0.019231,0,0.038462,0,0.038462,0.019231,0.019231,0.019231,0,0,0.038462,0.019231,0,0,0.057692,0,0,0.057692,0.019231,0.019231,0,0,0,0,0.019231,0,0,0.75,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_785.txt,1,48,0.6875,28.061,9.64365,40.9146,0.739009,200.956,0.9375,0.020833,0,0,0.041667,4.79167,0.020833,0.104167,0.208333,0.145833,0.291667,0.041667,0.0625,0.0625,0,0.020833,0.020833,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291667,0.0625,0.041667,0,0.020833,0,0,0.041667,0.041667,0.020833,0,0,0,0,0,0,0,0.0625,0.058419,0,0,0,0,0,0,0,0,5.875,3.78938,36.375,0.25,0,0.25,0.125,0.125,0,0.125,0.125,4.07625,7.3367,-1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.166667,0.333333,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0.083333,0.020833,0.104167,0.0625,0.208333,0.166667,0.041667,0,0,0,0.041667,0,0.041667,0,0.020833,0,0,0,0.020833,0,0.083333,0,0.145833,0.041667,0,0,0.020833,0.020833,0.020833,0.020833,0.0625,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0.020833,0,0,0.020833,0,0,0,0,0.020833,0,0,0,0.020833,0.145833,0,0,0,0.020833,0,0.145833,0,0,0.020833,0.020833,0.020833,0,0,0,0,0,0,0.0625,0,0,0,0.020833,0,0.020833,0,0,0,0.041667,0,0,0.645833,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_786.txt,1,48,0.8125,34.1107,31.0483,28.7473,0.932472,146.619,0.958333,0.020833,0,0,0.020833,5.75,0.041667,0.0625,0.208333,0.1875,0.083333,0.083333,0.041667,0.083333,0,0.104167,0.041667,0.041667,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.291667,0.0625,0.041667,0,0.020833,0,0,0.041667,0.041667,0.020833,0,0,0,0,0,0,0,0.0625,0.046377,0,0,0,0,0,0,0,0,5.875,3.51559,43.125,0.25,0,0.25,0.125,0.125,0,0.125,0.125,8.59,12.9717,-1,0,0,0,0,0,0,0,0,0,0,0,0.041667,0.166667,0.208333,0.020833,0.025641,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0.0625,0.0625,0.083333,0.041667,0.104167,0.083333,0.020833,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.020833,0.0625,0,0.020833,0.020833,0.020833,0.020833,0.041667,0,0.020833,0,0,0,0,0,0,0,0,0.020833,0,0,0,0.020833,0,0,0.020833,0,0,0,0,0.020833,0,0,0,0.020833,0,0,0,0,0.020833,0.0625,0,0,0,0.020833,0.020833,0.020833,0,0,0,0,0,0,0.041667,0,0,0,0.020833,0,0,0,0,0,0.041667,0,0,0.729167,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_787.txt,1,50,0.72,45.0611,38.7007,50.0039,0,201.366,0.96,0,0,0,0.04,5.12,0.08,0.1,0.16,0.18,0.08,0.2,0.02,0.04,0.06,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.28,0.06,0.04,0,0.04,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0.06,0.052632,0,0,0,0,0,0,0,0,7,5.18239,46.1429,0.285714,0.142857,0.142857,0,0.142857,0,0,0.285714,6.1852,10.077,-1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0.18,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.02,0.1,0.02,0.26,0.16,0.06,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0.06,0.02,0,0.04,0.02,0,0.04,0.04,0.04,0.04,0.06,0.02,0.02,0,0,0,0,0.02,0.02,0,0,0.04,0,0.02,0.02,0.04,0,0.08,0.04,0,0,0,0,0.02,0,0,0,0.04,0.04,0,0,0,0.04,0.06,0,0,0,0.02,0.04,0.04,0,0,0.08,0,0,0.06,0.08,0,0,0.02,0.04,0,0,0.06,0,0,0.02,0,0,0.62,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_788.txt,1,45,0.8,53.0125,49.6588,34.1459,1,222.836,0.955556,0.022222,0,0,0.022222,5.4,0.022222,0.088889,0.244444,0.088889,0.133333,0.133333,0.044444,0.111111,0.044444,0.044444,0.022222,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0.311111,0.066667,0.044444,0,0.022222,0,0,0.044444,0.044444,0.022222,0,0,0,0,0,0,0,0.066667,0.072848,3,0,0,0,0,0,0,0,5.5,3.67423,37.75,0.375,0,0.125,0.25,0,0,0.125,0.125,6.754,10.5702,-1,0,0,0,0,0,0,0,0,0,0,0,0.044444,0.066667,0.111111,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444,0.088889,0.022222,0.088889,0.088889,0.066667,0.066667,0.044444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222,0,0,0.022222,0,0,0.022222,0.022222,0.022222,0.155556,0.022222,0,0,0,0,0,0,0,0,0,0,0.022222,0,0,0,0.022222,0,0,0.022222,0,0,0,0,0.022222,0,0,0,0.022222,0,0.022222,0,0,0.022222,0,0,0,0,0.022222,0.022222,0.022222,0,0,0.022222,0,0,0,0.044444,0,0,0.022222,0.022222,0,0,0,0,0.133333,0.022222,0,0,0.733333,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_789.txt,1,51,0.764706,59.3619,62.8045,27.574,7.07107,152.91,0.960784,0.019608,0,0,0.019608,5.4902,0.019608,0.058824,0.176471,0.235294,0.196078,0.019608,0.078431,0.078431,0.039216,0.039216,0,0,0,0.039216,0,0.019608,0,0,0,0,0,0,0,0,0,0,0,0.27451,0.058824,0.039216,0,0.019608,0,0,0.039216,0.039216,0.019608,0,0,0,0,0,0,0,0.058824,0.050847,0,0,0,0,0,0,0,0,6.25,4.46514,44.25,0.375,0.125,0,0.125,0.125,0,0.125,0.125,7.55382,11.7464,7.8,0,0,0,0,0,0,0,0,0,0,0,0.019608,0.058824,0.176471,0,0,0,0.039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0.058824,0.019608,0.078431,0.058824,0.196078,0.137255,0.058824,0,0,0,0,0,0.117647,0,0,0,0.039216,0,0,0,0.058824,0.039216,0,0.019608,0,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0,0.019608,0.019608,0,0.019608,0.019608,0,0,0,0,0.039216,0,0,0,0.019608,0,0,0.019608,0,0,0,0,0,0,0,0,0.019608,0,0.019608,0,0,0.019608,0,0,0.019608,0,0.039216,0.019608,0.019608,0,0.039216,0.019608,0,0,0,0.039216,0,0,0,0.019608,0,0,0,0,0,0.019608,0,0,0.705882,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_78.txt,1,95,0.652632,91.9861,130.781,76.5637,0,249.937,0.821053,0,0,0,0.178947,5.47368,0,0.147368,0.157895,0.147368,0.042105,0.052632,0.231579,0.126316,0.031579,0.042105,0,0.021053,0,0,0,0,0.180556,0.053791,0.222222,0,0,0,0,0,0,0,0,0.147368,0.052632,0.042105,0,0,0,0,0.031579,0,0,0,0,0,0,0,0,0,0.021053,0.034921,2,0,0,0,0,0,0,0,9.5,7.48665,63,0.5,0,0,0.2,0,0.2,0,0.1,9.10105,13.2695,-1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.063158,0.126316,0.021053,0.032258,28,0.021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.094737,0,0.136842,0.126316,0.105263,0.073684,0.031579,0,0,0,0,0,0.073684,0,0,0,0.010526,0,0,0,0.031579,0,0,0,0,0,0,0,0,0,0.010526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526,0,0,0,0,0,0,0,0,0,0,0,0.073684,0.073684,0.010526,0,0.010526,0,0,0,0,0,0.052632,0.021053,0,0,0,0,0.010526,0,0.073684,0.052632,0,0,0,0.010526,0,0.021053,0,0,0.010526,0.042105,0,0,0.589474,0.194444,0.073493,0.333333,0,0,0,0,0
C:\Dev\fp\phishing\email_790.txt,1,51,0.72549,57.5899,60.208,26.7331,7.07107,112.66,0.960784,0.019608,0,0,0.019608,5.80392,0.019608,0.058824,0.196078,0.196078,0.078431,0.058824,0.176471,0.078431,0,0.019608,0.078431,0,0,0,0,0.039216,0,0,0,0,0,0,0,0,0,0,0,0.27451,0.058824,0.039216,0,0.019608,0,0,0.039216,0.039216,0.019608,0,0,0,0,0,0,0,0.058824,0.052198,0,0,0,0,0,0,0,0,6.25,3.99218,45.5,0.25,0.125,0.125,0.25,0,0.125,0,0.125,9.03147,13.5911,-1,0,0,0,0,0,0,0,0,0,0,0,0.058824,0.117647,0.27451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0.019608,0.019608,0.058824,0.078431,0.058824,0.019608,0.058824,0,0,0,0,0,0,0,0,0.019608,0,0,0.019608,0,0.039216,0.019608,0,0.019608,0,0,0.019608,0.019608,0.019608,0.058824,0.019608,0,0,0,0,0,0,0,0,0,0,0.019608,0,0,0,0.019608,0,0,0.019608,0,0,0,0,0,0,0,0,0.058824,0.019608,0,0,0,0.019608,0,0,0,0,0.019608,0.019608,0.019608,0,0,0.039216,0.019608,0,0,0.039216,0,0,0.019608,0.019608,0,0,0,0,0,0.019608,0,0,0.666667,0,0,0,0,0,0,0,0
C:\Dev\fp\phishing\email_791.txt,1,45,0.888889,41.6884,28.4253,42.5343,0,253.076,0.955556,0.022222,0,0,0.022222,5.04444,0.022222,0.133333,0.177778,0.2,0.111111,0.155556,0.022222,0.022222,0.088889,0.044444,0,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0.288889,0.044444,0.044444,0,0.022222,0,0,0.044444,0.066667,0,0,0,0,0,0,0,0,0.066667,0.062284,4,0,0,0,0,0,0,0,6.28571,4.39852,41.2857,0.285714,0.142857,0.142857,0.142857,0.142857,0,0,0.142857,5.47219,9.15224,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444,0,0,0,0.088889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088889,0.022222,0.111111,0.088889,0.044444,0.066667,0.022222,0,0,0,0,0,0,0,0.022222,0,0,0,0.022222,0,0.022222,0,0,0,0,0,0,0,0,0,0.044444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0,0,0,0.088889,0,0,0.022222,0,0,0,0,0,0,0,0,0.044444,0,0,0,0,0,0,0,0,0,0.022222,0,0,0.822222,0,0,0,0,0,0,0,0
